nu_cm,R_pct
458.493,78.22617127198541
458.9751,78.10975550508607
459.4572,77.98000179270868
459.9393,77.83473076589983
460.4214,77.67374809349671
460.9036,77.49716731540457
461.3857,77.30506470454267
461.8678,77.09995276982981
462.3499,76.88703846287736
462.832,76.66524828112422
463.3141,76.43414940362548
463.7963,76.2044013961686
464.2784,75.98608562397797
464.7605,75.79135602556195
465.2426,75.63267339302507
465.7247,75.50320100401514
466.2068,75.38936070704972
466.689,75.28604044809326
467.1711,75.18612094746287
467.6532,75.07990699732169
468.1353,74.96108525231745
468.6174,74.8168052562613
469.0995,74.63443969643909
469.5817,74.42047971449584
470.0638,74.18706650691882
470.5459,73.94096847083513
471.028,73.69129228122739
471.5101,73.44552715026093
471.9922,73.20776270348787
472.4744,72.98917273997873
472.9565,72.80037852667789
473.4386,72.63767322684315
473.9207,72.49373564527144
474.4028,72.36247827649963
474.8849,72.23629610669235
475.3671,72.11214422325625
475.8492,71.98855092777096
476.3313,71.86157114493463
476.8134,71.72872744593893
477.2955,71.58768401420045
477.7776,71.43559346729737
478.2598,71.2757874205054
478.7419,71.11396511355292
479.224,70.94867264214432
479.7061,70.77660176701751
480.1882,70.60038189468419
480.6703,70.42265719393423
481.1525,70.24134839637527
481.6346,70.05423474535525
482.1167,69.8581277331985
482.5988,69.64981408981988
483.0809,69.4307899151522
483.563,69.20357836370434
484.0452,68.97095793286206
484.5273,68.73588412487186
485.0094,68.49823979011454
485.4915,68.2574871845593
485.9736,68.01253140012982
486.4557,67.76225533840979
486.9379,67.50901760812086
487.42,67.25550196841557
487.9021,67.00462053431896
488.3842,66.75930270965006
488.8663,66.518204371424
489.3484,66.27881322423033
489.8306,66.03958836708851
490.3127,65.7985433888032
490.7948,65.55524440797275
491.2769,65.31003795220066
491.759,65.061548600701
492.2411,64.8086860800713
492.7233,64.55174736783779
493.2054,64.2909953659972
493.6875,64.02822877336428
494.1696,63.765198931910575
494.6517,63.501056712931636
495.1339,63.23495100528225
495.616,62.96456818954565
496.0981,62.68759353393086
496.5802,62.406141536413244
497.0623,62.12269470529396
497.5444,61.84020143308305
498.0266,61.56181667921635
498.5087,61.28531627785888
498.9908,61.007078770725094
499.4729,60.725262364592346
499.955,60.437546879022946
500.4371,60.14331967016293
500.9193,59.84327642195524
501.4014,59.53546644312755
501.8835,59.218355271611
502.3656,58.89393035034787
502.8477,58.56440887601169
503.3298,58.23355074685002
503.812,57.90529957104515
504.2941,57.57893787271416
504.7762,57.25295793402659
505.2583,56.925803146439044
505.7404,56.59558361769955
506.2225,56.26400874057043
506.7047,55.9334608114975
507.1868,55.605245382907995
507.6689,55.280878043352544
508.151,54.95950538639377
508.6331,54.63927812293181
509.1152,54.32045133931427
509.5974,54.00260889407033
510.0795,53.68442822241743
510.5616,53.36510234898187
511.0437,53.04006173858342
511.5258,52.70533409130477
512.0079,52.361923683693306
512.4901,52.01083248966009
512.9722,51.65794871858663
513.4543,51.30850655396195
513.9364,50.95839037868499
514.4185,50.60091095325997
514.9006,50.22442640161161
515.3828,49.8193212800173
515.8649,49.37872586718826
516.347,48.91319984549794
516.8291,48.46242017055373
517.3112,47.949594328743665
517.7933,47.65255532676085
518.2755,47.129710241404915
518.7576,46.57490383803326
519.2397,46.054481508419
519.7218,45.556583708777055
520.2039,45.04572166443021
520.686,44.54970971640315
521.1682,44.09862633368534
521.6503,43.67984953092667
522.1324,43.27677995923542
522.6145,42.875127586291235
523.0966,42.45690665594471
523.5787,42.02348251379071
524.0609,41.5831525690756
524.543,41.132675035949205
525.0251,40.67026725064862
525.5072,40.19972264028241
525.9893,39.723773645275266
526.4714,39.25069182135024
526.9536,38.78923552943256
527.4357,38.3363175959176
527.9178,37.886681041476066
528.3999,37.43572640844334
528.882,36.97801710917573
529.3641,36.51510055373841
529.8463,36.05039578133107
530.3284,35.58488508145471
530.8105,35.11988615791515
531.2926,34.6545721358139
531.7747,34.18705542256784
532.2568,33.71743483572277
532.739,33.2457069159986
533.2211,32.77090577245401
533.7032,32.292432557472424
534.1853,31.80867649353352
534.6674,31.318135115207454
535.1495,30.822012775606588
535.6317,30.322047225707585
536.1138,29.820179165091634
536.5959,29.31855551978521
537.078,28.817417067969636
537.5601,28.316612612717442
538.0422,27.816251602611295
538.5244,27.316259776208273
539.0065,26.81775620937697
539.4886,26.322076501202755
539.9707,25.82975632284383
540.4528,25.341356302563245
540.9349,24.85680225238339
541.4171,24.375373664822867
541.8992,23.89755244839375
542.3813,23.42364361273757
542.8634,22.951980474572217
543.3455,22.48086420249086
543.8276,22.008118476237552
544.3098,21.53155393581123
544.7919,21.051860857735612
545.274,20.57062699392548
545.7561,20.08886086526348
546.2382,19.607894050267678
546.7203,19.12862001651384
547.2025,18.65171712651215
547.6846,18.178415978986227
548.1667,17.709906078869807
548.6488,17.247025870095705
549.1309,16.790442085980054
549.613,16.340524052792198
550.0952,15.8975723464787
550.5773,15.461660905421153
551.0594,15.032495271711127
551.5415,14.610513706267305
552.0236,14.196003497886037
552.5057,13.787842777680934
552.9879,13.384952946117636
553.47,12.985770311655216
553.9521,12.588701951045723
554.4342,12.194674003475734
554.9163,11.805330514145986
555.3984,11.421646545320653
555.8806,11.044859936243425
556.3627,10.675684737604598
556.8448,10.314390164524122
557.3269,9.962129388018258
557.809,9.619999278200208
558.2911,9.28777119794972
558.7733,8.964986193294331
559.2554,8.65118320041518
559.7375,8.345703719917164
560.2196,8.048721402074403
560.7017,7.760703976140671
561.1838,7.4814140701387215
561.666,7.210710636151768
562.1481,6.948838939752218
562.6302,6.6958789114162975
563.1123,6.452565488093205
563.5944,6.219720866274968
564.0765,5.996709800918467
564.5587,5.7827734527560155
565.0408,5.5774907231956
565.5229,5.380301894090368
566.005,5.191975816028583
566.4871,5.0139816682570215
566.9692,4.846337823339581
567.4514,4.689185491552958
567.9335,4.544196484478069
568.4156,4.412754663882449
568.8977,4.296880124694757
569.3798,4.198603038547858
569.8619,4.116493488278787
570.3441,4.048047687493977
570.8262,3.9919989233372632
571.3083,3.9466905918554094
571.7904,3.9106412816243132
572.2725,3.8830402266401034
572.7546,3.861653429550345
573.2368,3.844457287200421
573.7189,3.8323440430506097
574.201,3.8268678335673747
574.6831,3.829862121348476
575.1652,3.8434730165308197
575.6473,3.868223463688631
576.1295,3.9043068586074083
576.6116,3.9521386119957103
577.0937,4.012099272419984
577.5758,4.085426726734693
578.0579,4.173416088204454
578.54,4.2773630570008745
579.0222,4.3983044555692095
579.5043,4.536063528418126
579.9864,4.690022842959349
580.4685,4.858897162879027
580.9506,5.041342300891727
581.4327,5.236709854109633
581.9149,5.444067960726483
582.397,5.66380375971223
582.8791,5.8961046510919575
583.3612,6.138401723747556
583.8433,6.388149541507429
584.3254,6.641587515636386
584.8076,6.895198818003432
585.2897,7.150220485236133
585.7718,7.4089551938842355
586.2539,7.674426659695287
586.736,7.9497721130186685
587.2181,8.234810761988982
587.7003,8.528953745228533
588.1824,8.830191833305513
588.6645,9.136605398787847
589.1466,9.450498526682622
589.6287,9.774098559195396
590.1108,10.111436713385713
590.593,10.466389663981131
591.0751,10.835094419545543
591.5572,11.212269802067956
592.0393,11.592788797920509
592.5214,11.971160579695473
593.0035,12.347876947669628
593.4857,12.725349540133552
593.9678,13.104424507971123
594.4499,13.48640265544413
594.932,13.87170856554844
595.4141,14.260483103049225
595.8962,14.653418236404269
596.3784,15.051224203345088
596.8605,15.455173086838277
597.3426,15.866385834299043
597.8247,16.285650321248404
598.3068,16.713765407215774
598.7889,17.149808832751358
599.2711,17.59189904695345
599.7532,18.04002028483185
600.2353,18.493699107505016
600.7174,18.9504038919
601.1995,19.408010754728927
601.6816,19.862335620338243
602.1638,20.30934779784584
602.6459,20.75063631146498
603.128,21.188826052477047
603.6101,21.626929146560535
604.0922,22.068354593770067
604.5743,22.51224288819905
605.0565,22.956775266089707
605.5386,23.40089551778126
606.0207,23.843329994335505
606.5028,24.28502840923497
606.9849,24.72751398407277
607.467,25.171428617863185
607.9492,25.61748493129045
608.4313,26.06535096790427
608.9134,26.514088355337122
609.3955,26.96374536880663
609.8776,27.41427380801124
610.3597,27.864656182837024
610.8419,28.31399376383708
611.324,28.761060420932065
611.8061,29.204581118472575
612.2882,29.645117223296754
612.7703,30.08386361471173
613.2524,30.521215647717497
613.7346,30.957743186087338
614.2167,31.39431444015441
614.6988,31.83149969736591
615.1809,32.27037188190118
615.663,32.71200643979459
616.1451,33.15574292811439
616.6273,33.60032307110372
617.1094,34.045210368419816
617.5915,34.48966869606145
618.0736,34.93263190107866
618.5557,35.37333179140963
619.0378,35.810439007051436
619.52,36.2426176828044
620.0021,36.670416542945844
620.4842,37.094989885680384
620.9663,37.51675801807566
621.4484,37.936383137105594
621.9305,38.354665891033285
622.4127,38.77204866188866
622.8948,39.189806362663894
623.3769,39.60916951122969
623.859,40.0293778028417
624.3411,40.449197901626604
624.8232,40.86765653155912
625.3054,41.283566532556584
625.7875,41.696511390338046
626.2696,42.106464431083154
626.7517,42.51274745462856
627.2338,42.91475480809714
627.7159,43.31261355151342
628.1981,43.70657189128795
628.6802,44.09695816762738
629.1623,44.48423929449794
629.6444,44.8684057705214
630.1265,45.24929427235843
630.6086,45.627160894751135
631.0908,46.002211862254974
631.5729,46.374428110862496
632.055,46.74387926289781
632.5371,47.11025630496878
633.0192,47.47321110521172
633.5013,47.83320150184119
633.9835,48.19074139225085
634.4656,48.546235976891
634.9477,48.90014463248728
635.4298,49.252101990895795
635.9119,49.601379526094384
636.394,49.94789169048616
636.8762,50.29147705802164
637.3583,50.631451901487864
637.8404,50.96729603225944
638.3225,51.29815481670797
638.8046,51.6231879565716
639.2867,51.94301821925786
639.7689,52.258718080240634
640.251,52.57092321896614
640.7331,52.88043677814481
641.2152,53.187943838971194
641.6973,53.49387469307074
642.1794,53.799167764786155
642.6616,54.10470862925322
643.1437,54.410345059778535
643.6258,54.71565337428156
644.1079,55.02026050357469
644.59,55.323654325133674
645.0721,55.62564718848883
645.5543,55.92617163683167
646.0364,56.22491899833714
646.5185,56.52156191099628
647.0006,56.81593598779476
647.4827,57.10794418609421
647.9648,57.397364944360504
648.447,57.68398075532094
648.9291,57.96780261589277
649.4112,58.24883031780855
649.8933,58.52699315990051
650.3754,58.802260720981636
650.8575,59.074269104815954
651.3397,59.342427102191934
651.8218,59.60663708573059
652.3039,59.866805020075816
652.786,60.122133183133506
653.2681,60.37189151959119
653.7502,60.61539897997728
654.2324,60.85194024625889
654.7145,61.08198229136806
655.1966,61.30653300608793
655.6787,61.5256953390695
656.1608,61.7397826968594
656.6429,61.949940208589716
657.125,62.15716740339081
657.6072,62.36326796560786
658.0892,62.56988140186749
658.5714,62.776604769128475
659.0535,62.98249802981249
659.5356,63.18597339834261
660.0177,63.38568206022086
660.4999,63.581371831601764
660.9819,63.77255401361486
661.4641,63.96158182487086
661.9462,64.1508011688446
662.4283,64.33812337416337
662.9104,64.52246905857261
663.3926,64.70049988117754
663.8746,64.86807722519633
664.3568,65.03293334197191
664.8389,65.20531249831204
665.321,65.38805424879368
665.8031,65.58565595470735
666.2853,65.79923848098724
666.7673,66.02390387622414
667.2495,66.2699373446367
667.7316,66.54577622286791
668.2137,66.83405458987507
668.6958,67.11656335493066
669.178,67.36760978698261
669.66,67.5607267837235
670.1422,67.7064477162433
670.6243,67.8247149454908
671.1064,67.92879877293265
671.5885,68.03498645433164
672.0707,68.14575543832858
672.5527,68.25758692343494
673.0349,68.37608609736544
673.517,68.50610262390694
673.9991,68.64666490862001
674.4812,68.79606996561952
674.9634,68.9514083925171
675.4454,69.10859067302623
675.9276,69.2665310879066
676.4097,69.42528837198195
676.8918,69.5823737976336
677.3739,69.73546826287564
677.8561,69.88500105414637
678.3381,70.03186446509004
678.8203,70.1771272827847
679.3024,70.3222172774558
679.7845,70.4669778927039
680.2666,70.61069648545667
680.7488,70.75353460638877
681.2308,70.89559538938263
681.713,71.03642223790344
682.1951,71.1754743083942
682.6772,71.31227095188316
683.1593,71.44624026325933
683.6415,71.57693987840359
684.1235,71.70412214500048
684.6057,71.82721942850064
685.0878,71.9457286084936
685.5699,72.05997518981135
686.052,72.17050035199216
686.5342,72.27777885319135
687.0162,72.3824171001454
687.4984,72.48470622227427
687.9805,72.58479165808795
688.4626,72.68319720201139
688.9447,72.78040397283668
689.4269,72.87654758380386
689.9089,72.97176347322028
690.3911,73.0659317438658
690.8732,73.15887923104786
691.3553,73.25100074891031
691.8374,73.34272593175393
692.3196,73.43441490674634
692.8016,73.52643785233369
693.2838,73.61856957741496
693.7659,73.71036405767917
694.248,73.8016841752894
694.7301,73.8923145406549
695.2123,73.9819490929446
695.6943,74.07040268139583
696.1765,74.15715478057335
696.6586,74.24170977777072
697.1407,74.32431032289415
697.6228,74.40531887401431
698.105,74.4851319843386
698.587,74.56425036325614
699.0692,74.6425722732255
699.5513,74.71983277057197
700.0334,74.79617722424035
700.5155,74.87168299178748
700.9977,74.9464267487774
701.4797,75.02068819700571
701.9619,75.09417484241678
702.444,75.16655455238522
702.9261,75.23854661254836
703.4082,75.31089053325434
703.8904,75.38416032234927
704.3724,75.45903184144608
704.8546,75.53491537876229
705.3367,75.61062485277193
705.8188,75.68619646398014
706.3009,75.7614768763129
706.7831,75.83520844248662
707.2651,75.90643570057648
707.7473,75.97321761536166
708.2294,76.03367045734275
708.7115,76.08907098505783
709.1936,76.14141093428671
709.6758,76.19237879852633
710.1578,76.2439204059911
710.64,76.2963877244293
711.1221,76.34949935358019
711.6042,76.40374785956018
712.0863,76.45949453472842
712.5685,76.51665002515684
713.0505,76.5750336920444
713.5327,76.63434749750886
714.0148,76.69413479597121
714.4969,76.75405661087268
714.979,76.81385732997963
715.4612,76.87291725569366
715.9432,76.93064137541451
716.4254,76.98696130191345
716.9075,77.04187364275
717.3896,77.09553265996183
717.8717,77.14815049885257
718.3539,77.19940064973026
718.8359,77.24889038328209
719.3181,77.29631508102163
719.8002,77.34137612568861
720.2823,77.38422171059199
720.7644,77.4251567734446
721.2466,77.46435388749629
721.7286,77.50204116462754
722.2108,77.53839009005813
722.6929,77.57351549496344
723.175,77.60769604410369
723.6571,77.6412028205353
724.1393,77.67411025192631
724.6213,77.7064727208531
725.1035,77.73827878027731
725.5856,77.76949076697773
726.0677,77.80027627717266
726.5498,77.83082603698394
727.032,77.86128135214496
727.514,77.891779042688
727.9962,77.9222926425839
728.4783,77.95272372163394
728.9604,77.98303995456611
729.4425,78.01318884634908
729.9247,78.04307399994904
730.4067,78.07260788725769
730.8889,78.10167386764057
731.371,78.1301476232082
731.8531,78.15800670355793
732.3352,78.1852743593933
732.8174,78.21191015372432
733.2994,78.23788028666516
733.7816,78.26323404299643
734.2637,78.28801569553139
734.7458,78.31225764673282
735.2279,78.33601131971744
735.7101,78.35920166981236
736.1921,78.38167857620063
736.6743,78.40347132327055
737.1564,78.42460015561197
737.6385,78.44486378105945
738.1206,78.46409344956582
738.6028,78.48206345536164
739.0848,78.49854231128107
739.567,78.51375310245193
740.0491,78.5280733507422
740.5312,78.54166776177993
741.0133,78.55475269318886
741.4955,78.5675972928872
741.9775,78.58037430685135
742.4597,78.59346406523872
742.9418,78.60722109569274
743.424,78.62146702459486
743.906,78.63589681786019
744.3882,78.65022597405225
744.8702,78.66409910265111
745.3524,78.67741467395213
745.8345,78.69015522793302
746.3167,78.70211759141714
746.7987,78.71311885704745
747.2809,78.72304400765215
747.7629,78.7317553942288
748.2451,78.73925331317085
748.7272,78.74555512133381
749.2094,78.75046866085691
749.6914,78.75380691427407
750.1736,78.75537361187145
750.6556,78.75498558814175
751.1378,78.75275079997685
751.6199,78.74887072544486
752.1021,78.7434959297885
752.5841,78.7368162873904
753.0663,78.72895802813451
753.5483,78.72001386601653
754.0305,78.71016848835153
754.5126,78.69960321416225
754.9948,78.68841801595384
755.4768,78.67670240296206
755.959,78.66451168958261
756.441,78.6518901697373
756.9232,78.63894893825747
757.4053,78.62579911683397
757.8875,78.61255711651042
758.3695,78.59932324685387
758.8517,78.58611100862154
759.3337,78.57291664931282
759.8159,78.5596840761449
760.298,78.54634095664434
760.7802,78.53292649739625
761.2622,78.5194737057304
761.7444,78.50600649029633
762.2264,78.49255339175163
762.7086,78.47896641223386
763.1907,78.46504690167104
763.6729,78.4507099942604
764.1549,78.43582602642076
764.6371,78.42029105977882
765.1191,78.40405587311432
765.6013,78.38679419634273
766.0834,78.36826521513305
766.5656,78.34852138197068
767.0476,78.3275904626837
767.5298,78.3060521718742
768.0118,78.28440458966327
768.494,78.26234463189985
768.9761,78.23962864773064
769.4583,78.21520220793847
769.9403,78.18809859843017
770.4225,78.15915993755556
770.9045,78.1293263167365
771.3867,78.10027546392698
771.8688,78.0736479205147
772.351,78.04843509652481
772.833,78.02321319709993
773.3152,77.99620688867125
773.7972,77.96558818620952
774.2794,77.93203302194128
774.7615,77.8966925163638
775.2437,77.86083346141227
775.7257,77.82582026161411
776.2079,77.79097805450768
776.6899,77.75528733321109
777.1721,77.71783058453181
777.6542,77.67764124059343
778.1364,77.63553413811472
778.6184,77.59279129286844
779.1006,77.55027153624226
779.5826,77.5089062469632
780.0648,77.46884929273735
780.5469,77.42987465934507
781.0291,77.3921137432362
781.5111,77.35562508074877
781.9933,77.32014095854066
782.4753,77.28529641245157
782.9575,77.25080284306836
783.4396,77.21625643223429
783.9218,77.18120004385264
784.4038,77.1452755279542
784.886,77.1077200950712
785.368,77.06783163077394
785.8502,77.02567503793736
786.3323,76.98139667563515
786.8145,76.93543828629488
787.2965,76.88834505166506
787.7787,76.83970265322087
788.2607,76.78899018778395
788.7429,76.73592985089672
789.225,76.68019956610861
789.7072,76.62227804719389
790.1892,76.56301698001889
790.6714,76.50260451286019
791.1534,76.44131083776055
791.6356,76.37994513802906
792.1177,76.3191497136066
792.5999,76.25995472981452
793.0819,76.20336339655748
793.5641,76.14885398446728
794.0461,76.09547918381594
794.5283,76.04261566343179
795.0104,75.98944935870136
795.4926,75.93554397600647
795.9746,75.88072952687061
796.4568,75.82423064641675
796.9388,75.76533454072089
797.421,75.70411028641053
797.9031,75.64072572716104
798.3853,75.5755822163171
798.8673,75.50919117763497
799.3495,75.44130276007348
799.8315,75.37155630334422
800.3137,75.29981262317105
800.7958,75.22590455459641
801.278,75.150151649867
801.76,75.07309134429468
802.2422,74.9948736258608
802.7242,74.91570153342204
803.2064,74.83601918971104
803.6885,74.75616034154355
804.1707,74.67675011112539
804.6527,74.5983789166961
805.1349,74.52077763353373
805.6169,74.44349395484453
806.0991,74.36608221521534
806.5812,74.28797928972762
807.0634,74.20915942109642
807.5454,74.1297484515637
808.0276,74.04949487307552
808.5096,73.96820084058612
808.9918,73.88569128916015
809.4739,73.80165153847233
809.9561,73.71622235065477
810.4381,73.62956831340829
810.9203,73.54110639299593
811.4023,73.45026039240183
811.8845,73.35646068241891
812.3666,73.25911699676135
812.8488,73.15865848510678
813.3308,73.0559118857407
813.813,72.95114852091562
814.295,72.84475224247369
814.7772,72.73742935146012
815.2593,72.62970987138945
815.7415,72.52250688144949
816.2235,72.4167201302226
816.7057,72.31197226232725
817.1877,72.20751069810241
817.6699,72.10291318967907
818.152,71.99760285232553
818.6342,71.89116502294095
819.1162,71.78340067940867
819.5984,71.67365436739983
820.0804,71.56129585915014
820.5626,71.44651848651966
821.0447,71.32970491368414
821.5269,71.2111654047529
822.0089,71.09131458766161
822.4911,70.97025182936217
822.9731,70.84793170193257
823.4553,70.72459379234891
823.9374,70.60045502635835
824.4196,70.47545432731164
824.9016,70.34949510181275
825.3838,70.22242218072216
825.8658,70.09403971181612
826.348,69.96436997062958
826.8301,69.8334862925521
827.3123,69.70136925308294
827.7943,69.56801020033306
828.2765,69.4333633014299
828.7585,69.29735150018392
829.2407,69.15997140815838
829.7228,69.02121740648597
830.205,68.88101079588677
830.687,68.73928075061507
831.1692,68.5959236950058
831.6512,68.45083491553267
832.1334,68.30404629653204
832.6155,68.15561761909974
833.0977,68.00558312802677
833.5797,67.853998199967
834.0619,67.70083790968857
834.5439,67.54604012702383
835.0261,67.38965253313691
835.5082,67.2317090159459
835.9904,67.07215683783166
836.4724,66.91097679055787
836.9546,66.74803506552709
837.4366,66.58317800799936
837.9188,66.41656563858562
838.4009,66.24839626082851
838.8831,66.07875091581187
839.3651,65.90774826885931
839.8473,65.7352831913396
840.3293,65.56108440893675
840.8115,65.38525231381718
841.2936,65.20787558036639
841.7758,65.02852224816401
842.2578,64.84679609393814
842.74,64.6622549912595
843.222,64.47442596476917
843.7042,64.28369899525003
844.1863,64.09080250271066
844.6685,63.8959287148047
845.1505,63.69936066250738
845.6327,63.501736362487115
846.1147,63.30352091691831
846.5969,63.105535502659386
847.079,62.908582237777814
847.5612,62.71216038327584
848.0432,62.51538871253213
848.5254,62.317727540339355
849.0074,62.1184770726542
849.4896,61.917132678924276
849.9717,61.713424294122525
850.4539,61.50657337261692
850.9359,61.29585079356489
851.4181,61.08139956871929
851.9001,60.863538123949695
852.3823,60.64264313212985
852.8644,60.419209116113485
853.3466,60.1932078226183
853.8286,59.96448079904387
854.3108,59.73313713846688
854.7928,59.49926423078119
855.275,59.26301664364447
855.7571,59.02462375825973
856.2393,58.784113339086765
856.7213,58.54151713036498
857.2035,58.297066271828584
857.6855,58.05096300531447
858.1677,57.80351696815227
858.6498,57.55501495241272
859.132,57.30533662662348
859.614,57.05428145350573
860.0962,56.80160456121564
860.5782,56.5470058227421
861.0604,56.29051582811483
861.5425,56.032225185890965
862.0247,55.77206867465223
862.5067,55.51000908429513
862.9889,55.24585101877361
863.4709,54.979285236618566
863.9531,54.710294647979154
864.4352,54.438851013543086
864.9174,54.16459627246649
865.3994,53.88722653630835
865.8816,53.6063125827956
866.3636,53.32144047726254
866.8458,53.03290006780519
867.3279,52.74118470513542
867.8101,52.446628603515826
868.2921,52.14965298253988
868.7743,51.85051105293571
869.2563,51.54933371630781
869.7385,51.24653067643497
870.2206,50.94247393164241
870.7028,50.63717612890815
871.1848,50.33060212510523
871.667,50.022566538456935
872.149,49.71283278431094
872.6312,49.401533121307295
873.1133,49.0888266686975
873.5955,48.77482936564822
874.0775,48.459653733800174
874.5597,48.14304321091396
875.0417,47.82463173289152
875.5239,47.50417574979965
876.006,47.18138226470107
876.4882,46.856068070825295
876.9702,46.52813813390033
877.4524,46.19725662005629
877.9344,45.86313454320869
878.4166,45.52577034326117
878.8987,45.18514658206851
879.3809,44.8415128442738
879.8629,44.49517437494847
880.3451,44.14581628386578
880.8271,43.79308557050774
881.3093,43.436768230624295
881.7914,43.07661961535652
882.2736,42.71301997845001
882.7556,42.34665406918722
883.2378,41.977675520777574
883.7198,41.606300809131014
884.202,41.23326052614242
884.6841,40.85917020576074
885.1663,40.48488817353006
885.6483,40.11127252228074
886.1305,39.73793956070882
886.6125,39.364101774358126
887.0947,38.98941276975597
887.5768,38.613378359650106
888.059,38.23548366972616
888.541,37.85542854757378
889.0232,37.47244576179991
889.5052,37.08579064030451
889.9874,36.69578678319163
890.4695,36.303025470143744
890.9517,35.9079319168816
891.4337,35.51106722384439
891.9159,35.11266100611805
892.3979,34.71274965599851
892.8801,34.31178345997387
893.3622,33.91017864005362
893.8444,33.5078526998322
894.3264,33.10466300538087
894.8086,32.70036497118399
895.2906,32.29464370288462
895.7728,31.887637627109473
896.2549,31.479585333376058
896.7371,31.07052243477052
897.2191,30.660521547318634
897.7013,30.249536106328907
898.1833,29.837408341315957
898.6655,29.424266923177786
899.1476,29.010240821394117
899.6298,28.595095322937624
900.1118,28.178623979769135
900.594,27.760565342635328
901.076,27.340652560174945
901.5582,26.91922642535791
902.0403,26.49683663810917
902.5225,26.07377213590486
903.0045,25.650392407105816
903.4867,25.22711270479068
903.9688,24.804236379622328
904.4509,24.382318142815
904.933,23.9618918850257
905.4152,23.5428775541184
905.8972,23.12504692826584
906.3794,22.708223409101624
906.8615,22.292152506807803
907.3436,21.876834102462574
907.8257,21.46236913342441
908.3079,21.04864526439132
908.7899,20.63557265713126
909.2721,20.223205012477074
909.7542,19.81159571080232
910.2363,19.400915438691158
910.7184,18.99135824772111
911.2006,18.58290248458408
911.6826,18.175517763652184
912.1647,17.769177989657873
912.6469,17.363862917610952
913.129,16.959795862368924
913.6111,16.557268870875554
914.0932,16.15652516147967
914.5753,15.757842072477487
915.0574,15.361401556178324
915.5396,14.967340521187332
916.0217,14.57592743598432
916.5038,14.187412190832633
916.9859,13.801946253371431
917.468,13.419706373964429
917.9501,13.040727071947384
918.4323,12.665023446435725
918.9144,12.29291486768617
919.3965,11.92473541230677
919.8786,11.560770733265532
920.3607,11.201321187254802
920.8428,10.846354552191645
921.325,10.495686932015415
921.8071,10.149385652181255
